temperature,humidity,wind_speed,precipitation,atmospheric_pressure,rain
18.3,36.7,20.9,2.1,1009.1,0
29.0,41.5,12.5,7.0,1002.8,0
31.6,49.3,22.6,9.9,1008.2,0
30.9,76.1,24.3,4.4,1017.7,0
17.8,31.8,20.0,7.1,1005.6,1
19.0,74.5,10.9,2.9,1010.9,1
24.8,39.4,13.3,5.7,1019.8,0
30.4,65.0,7.1,0.5,1010.9,1
27.1,47.6,10.4,5.3,1000.7,0
20.0,34.8,23.6,7.8,1001.8,0
26.1,85.1,19.8,5.6,1006.8,0
23.8,78.8,10.8,7.0,1012.9,0
18.9,43.1,18.0,5.2,1008.4,0
33.2,62.7,21.7,4.1,1012.1,1
32.6,56.6,21.9,1.5,1011.1,0
29.8,46.4,13.7,2.5,1015.2,0
15.2,40.4,21.8,0.2,1003.0,0
29.5,75.3,28.6,7.1,1007.0,0
28.9,76.9,15.6,4.3,1010.7,0
33.9,68.2,9.3,8.5,1019.5,0
26.5,65.6,17.5,9.8,1015.5,0
19.2,68.8,7.8,9.2,1008.9,0
28.1,36.1,26.1,5.9,1000.2,0
28.8,79.9,17.0,7.2,1019.9,0
18.6,47.0,29.1,8.7,1009.3,0
22.4,68.3,28.1,3.3,1017.9,1
26.2,65.4,18.3,6.6,1006.9,0
25.1,56.0,24.2,6.9,1001.5,1
34.2,80.7,19.6,5.3,1007.1,0
29.5,42.2,15.0,2.8,1003.3,1
33.7,56.2,23.3,5.5,1012.5,0
15.9,42.1,27.2,3.4,1008.9,0
22.2,44.1,26.8,1.4,1010.1,1
25.3,30.1,10.2,4.2,1007.2,1
24.6,30.7,14.7,9.7,1009.5,1
23.1,65.4,10.5,6.9,1014.7,0
30.2,78.7,22.2,1.7,1012.6,0
21.2,89.4,6.8,7.4,1017.9,0
27.7,55.6,13.1,8.0,1006.9,1
21.1,57.7,22.0,5.2,1017.8,0
28.6,82.6,13.8,3.9,1015.1,0
27.2,60.4,25.0,0.4,1009.7,0
22.0,76.9,13.6,8.7,1018.3,0
30.5,47.9,26.9,3.9,1015.0,1
18.9,71.0,19.5,1.1,1015.0,0
32.4,57.6,13.4,0.3,1005.5,1
23.0,68.9,21.2,5.6,1008.0,0
16.0,74.7,12.9,7.1,1003.6,0
20.8,53.8,17.1,9.5,1007.9,1
31.8,66.7,15.5,4.0,1003.7,0
20.4,43.0,22.9,5.8,1012.9,0
31.8,57.4,5.9,4.8,1005.2,1
33.5,42.6,16.1,1.1,1000.7,1
23.0,44.4,15.3,5.3,1006.6,0
19.9,81.6,5.3,6.3,1017.6,0
20.7,60.5,24.9,6.5,1009.6,0
27.9,58.0,19.9,9.8,1010.2,0
16.0,67.6,14.5,8.7,1005.4,1
29.7,73.6,25.4,0.1,1004.7,1
31.7,65.3,25.0,4.7,1013.7,1
33.8,80.6,28.9,3.5,1005.6,0
33.0,77.6,16.8,9.5,1005.1,1
31.2,70.1,12.0,2.4,1017.9,0
23.6,56.7,18.6,2.7,1005.6,1
19.8,79.2,18.3,5.8,1017.5,1
27.6,38.2,6.8,7.8,1017.2,0
22.8,58.2,29.8,8.4,1015.6,1
33.5,53.5,23.1,2.7,1006.3,1
22.7,43.9,27.2,2.2,1008.4,0
26.9,40.4,13.9,7.7,1006.0,0
30.3,65.4,6.5,9.7,1019.3,0
25.4,69.6,28.9,0.3,1000.4,1
18.1,72.6,20.5,1.7,1016.1,0
25.1,68.9,29.0,6.3,1011.9,0
27.3,38.4,19.9,8.8,1019.0,0
17.1,40.2,17.5,1.2,1005.2,0
19.7,33.9,17.0,6.5,1013.8,1
33.6,45.4,28.4,6.4,1000.2,0
27.9,53.0,14.4,8.2,1008.2,0
25.9,38.4,7.7,6.7,1015.6,0
25.8,32.4,9.3,0.4,1006.2,0
18.8,85.6,24.6,8.8,1012.2,0
26.7,78.8,11.4,8.1,1015.5,0
25.1,30.9,22.5,8.1,1017.0,0
26.5,61.8,29.6,3.4,1007.3,0
16.2,37.9,28.9,1.0,1015.0,1
23.8,68.4,17.9,6.0,1004.6,0
26.7,75.2,29.6,3.7,1013.9,1
24.5,51.4,23.5,3.9,1017.5,0
24.9,58.8,19.6,4.3,1010.1,0
28.4,63.6,27.2,4.5,1002.7,0
29.0,74.4,21.5,2.7,1016.8,0
18.8,36.9,10.1,1.5,1002.2,1
18.4,88.7,5.7,5.9,1017.1,0
20.3,68.8,21.9,3.5,1013.6,0
18.7,44.7,25.4,1.1,1013.6,0
30.2,54.1,6.6,8.0,1013.1,1
33.1,59.2,11.2,7.3,1013.8,0
17.0,60.7,16.3,4.2,1016.0,1
17.9,33.4,5.2,3.7,1012.7,0
23.4,78.0,8.8,4.1,1015.9,1
19.7,63.0,29.2,8.5,1018.3,0
33.3,74.9,17.5,8.4,1002.3,1
23.9,59.7,25.3,4.4,1009.0,1
15.1,51.9,19.8,6.2,1010.1,0
19.3,57.1,25.7,4.5,1009.7,1
17.0,30.9,17.8,1.9,1007.2,1
24.6,67.5,24.2,2.7,1016.4,0
29.7,52.9,6.0,2.2,1004.3,0
32.4,88.9,17.8,6.9,1016.1,0
16.9,83.7,28.6,8.7,1015.0,0
18.2,40.3,5.4,2.8,1010.7,0
33.4,39.8,14.0,5.0,1012.5,0
29.5,69.0,20.6,9.4,1010.7,0
31.4,68.3,23.1,9.7,1004.5,1
31.7,54.7,14.4,6.0,1017.9,0
28.7,88.1,15.5,7.9,1004.5,1
19.6,83.0,26.9,2.3,1009.2,0
26.8,35.7,6.5,8.8,1000.2,0
28.4,33.8,6.7,3.2,1018.1,0
33.0,34.4,21.6,2.3,1001.6,0
29.8,43.6,25.1,4.0,1011.5,0
33.8,75.9,8.8,1.4,1009.3,0
27.4,76.3,12.6,4.6,1013.4,0
22.8,49.3,8.8,7.4,1016.4,0
29.3,38.8,15.3,2.9,1011.7,1
31.6,41.3,23.7,3.6,1007.5,0
22.5,84.8,14.2,5.1,1017.2,1
15.1,55.4,8.9,1.3,1001.8,1
32.4,53.5,22.2,7.3,1001.3,0
16.0,44.8,9.6,5.2,1006.8,1
31.4,85.3,21.1,2.6,1002.9,0
26.0,52.5,26.1,4.2,1005.8,0
27.2,68.3,21.5,6.1,1017.7,0
25.0,33.9,16.3,8.5,1010.2,0
23.9,77.3,29.0,2.8,1013.6,0
19.7,39.0,5.2,0.0,1000.7,1
23.2,82.5,22.5,2.8,1009.9,1
17.0,69.3,24.9,9.5,1005.5,1
24.1,33.2,6.0,2.9,1006.9,0
28.8,66.5,17.8,1.8,1018.6,0
31.5,44.4,25.3,7.2,1013.1,1
19.6,85.2,11.8,3.0,1002.1,0
21.8,35.3,19.3,2.3,1017.1,0
15.3,31.5,5.4,2.3,1006.5,0
32.7,51.5,25.8,2.1,1005.2,1
19.1,50.3,12.2,9.2,1017.4,1
27.8,67.1,26.6,1.5,1006.8,0
32.1,77.9,29.0,4.5,1017.0,0
16.8,34.0,17.3,8.1,1018.9,1
23.8,70.6,12.0,5.0,1009.6,0
17.5,84.0,10.9,7.9,1013.6,0
20.9,78.5,23.2,3.3,1004.7,0
29.3,89.0,12.9,8.7,1014.7,1
22.5,77.5,18.3,8.4,1011.4,0
15.7,50.2,5.3,0.3,1010.0,0
22.5,68.1,26.7,9.1,1003.4,0
34.1,57.1,19.4,1.7,1019.7,0
15.9,39.5,29.2,0.1,1008.5,0
20.4,69.7,28.3,1.1,1016.2,1
20.9,41.4,15.2,2.5,1014.5,0
24.1,60.8,6.4,0.8,1013.8,0
31.8,76.6,26.6,6.0,1003.8,0
21.0,41.9,16.4,6.9,1017.4,1
21.4,31.6,7.3,8.4,1008.9,0
25.7,50.8,20.7,1.8,1011.1,0
17.0,81.8,26.6,2.1,1006.9,0
27.5,42.4,26.7,9.2,1004.8,0
24.9,80.3,23.4,7.3,1000.4,0
20.3,66.7,10.7,4.6,1002.0,0
28.6,65.4,23.8,8.2,1008.2,0
28.3,57.7,6.4,0.0,1011.6,0
30.2,50.2,17.7,6.9,1004.6,1
23.7,56.8,6.2,1.1,1012.1,1
32.5,39.8,10.3,0.9,1012.6,1
29.2,50.5,28.7,1.0,1007.6,0
23.0,69.7,14.0,1.0,1011.5,0
28.9,45.8,11.0,1.9,1004.9,0
17.9,79.5,13.2,7.7,1002.6,0
27.2,80.4,29.0,3.5,1006.2,0
29.3,73.9,6.7,1.3,1019.8,0
15.2,89.4,10.4,2.6,1018.9,0
23.8,84.6,10.9,2.6,1008.3,0
21.3,33.3,20.5,3.3,1010.2,1
20.4,85.5,11.6,2.6,1003.1,0
29.1,80.4,26.9,1.6,1001.3,0
29.5,48.4,26.6,6.4,1007.3,0
15.4,54.7,14.7,4.8,1016.7,0
27.3,40.6,28.2,8.9,1018.4,0
19.8,34.5,21.1,0.6,1017.7,0
32.7,88.1,9.0,8.3,1009.0,0
26.3,73.5,28.6,2.1,1014.5,0
32.9,51.5,13.4,5.1,1002.9,1
26.1,43.8,11.8,8.2,1019.7,0
19.6,68.7,15.7,7.2,1012.7,0
24.6,87.5,23.9,0.8,1008.3,0
19.7,37.3,22.9,1.7,1019.1,1
31.2,51.8,19.9,4.5,1018.0,0
32.9,55.2,23.3,2.0,1014.5,0
32.8,58.1,6.3,3.4,1008.7,0
24.4,74.6,11.2,7.0,1017.1,1
32.1,90.0,21.0,8.7,1013.4,0
15.1,88.9,27.1,4.4,1005.1,1
23.6,66.8,18.9,1.1,1020.0,0
30.8,72.9,28.6,5.8,1017.5,0
34.3,89.4,16.2,9.2,1014.3,0
32.0,41.0,13.5,2.5,1007.1,1
28.5,71.9,19.8,6.0,1013.3,0
31.3,48.3,26.8,0.4,1011.9,0
23.0,76.7,21.9,1.9,1017.4,0
33.0,51.1,28.9,9.5,1001.8,0
21.8,37.7,29.1,3.7,1007.3,0
27.5,66.5,29.6,2.1,1000.0,1
15.1,49.1,24.4,6.7,1015.9,0
20.7,75.2,29.3,5.1,1019.8,0
20.8,57.3,6.8,0.7,1011.8,0
31.7,30.2,6.9,4.5,1013.4,0
20.3,58.9,5.8,7.0,1003.6,1
26.5,48.8,22.9,1.8,1007.9,0
23.4,51.5,8.1,8.4,1000.9,0
16.3,89.3,6.3,2.6,1015.3,0
27.8,73.2,5.3,6.9,1011.5,0
20.6,62.5,11.9,3.5,1012.6,0
27.2,54.2,9.5,3.1,1007.9,0
20.3,86.9,8.3,5.8,1014.6,0
33.9,61.9,14.0,1.4,1005.8,0
15.4,34.6,27.9,5.0,1005.1,1
25.3,78.2,19.6,6.7,1019.9,0
22.2,47.5,23.0,4.0,1002.0,0
35.0,39.4,26.7,3.1,1018.6,0
18.5,30.3,5.2,2.6,1003.5,1
30.0,57.9,17.7,1.7,1005.0,0
25.3,89.1,7.3,3.3,1014.4,1
25.8,44.7,22.9,4.6,1013.6,0
23.5,78.7,8.6,8.7,1010.3,0
15.6,34.2,13.7,6.4,1007.9,0
23.6,50.5,24.8,8.4,1002.2,0
25.6,47.8,20.1,8.8,1015.2,0
32.1,42.7,18.3,5.7,1005.7,1
20.5,35.3,19.2,2.9,1016.9,0
25.3,50.9,20.9,1.3,1014.9,1
16.3,89.9,19.9,7.1,1002.5,0
28.2,36.1,18.8,4.0,1019.9,1
15.1,63.3,28.4,9.3,1013.7,0
19.8,53.4,27.5,7.7,1009.4,0
24.4,77.0,24.6,5.8,1016.0,1
20.3,72.3,21.6,4.2,1016.9,0
31.4,78.6,29.7,6.7,1018.9,1
24.1,64.2,20.8,6.0,1007.5,0
18.6,88.4,5.8,9.1,1007.7,0
25.0,42.2,9.5,4.2,1009.8,0
25.2,72.9,21.5,0.6,1002.9,0
26.7,63.9,21.2,1.6,1002.0,1
21.4,76.8,12.1,8.7,1017.3,0
28.7,72.8,15.3,3.8,1015.1,0
20.8,65.3,19.8,2.6,1005.7,0
29.3,44.1,12.4,3.5,1002.3,0
31.9,77.1,22.1,2.0,1014.9,1
21.3,43.3,18.5,3.8,1007.0,0
22.6,32.2,24.5,10.0,1013.3,0
27.5,86.4,20.7,5.9,1011.3,1
21.6,54.6,26.5,5.9,1015.2,0
23.0,50.6,10.3,4.0,1003.0,1
23.1,82.1,11.4,9.3,1001.0,0
31.9,88.1,5.9,8.9,1000.3,1
23.6,46.4,10.6,9.9,1009.9,0
23.6,83.4,11.1,10.0,1011.4,1
32.0,38.5,14.6,8.0,1008.2,0
20.4,34.2,13.6,9.5,1018.0,1
22.8,67.2,18.2,0.6,1016.4,0
24.8,71.9,11.5,9.6,1004.7,1
34.9,41.4,25.9,0.7,1013.5,0
29.1,84.1,13.9,1.3,1013.3,0
27.6,75.6,6.5,8.6,1019.7,0
33.9,36.5,8.7,5.9,1002.5,1
21.3,44.7,22.2,4.1,1006.9,1
16.6,83.3,25.9,0.0,1017.6,1
17.6,54.5,12.2,6.2,1014.5,1
21.9,88.8,6.7,1.5,1001.1,0
28.9,32.2,9.1,8.9,1009.2,1
27.8,71.5,26.6,0.8,1009.2,1
20.5,71.4,13.2,6.5,1005.0,1
33.3,41.3,28.8,3.0,1018.8,1
23.1,89.0,26.8,0.1,1012.7,0
26.7,61.6,13.7,6.4,1010.0,1
19.0,64.6,16.5,5.7,1008.5,1
18.8,34.4,13.5,2.5,1006.3,1
28.3,83.0,13.1,4.4,1016.4,0
26.8,33.7,12.1,7.7,1019.3,0
18.6,48.2,29.7,5.6,1005.9,1
32.2,37.4,28.3,5.0,1011.5,0
20.4,62.7,16.5,6.2,1012.6,1
31.9,85.8,8.2,9.4,1018.5,0
16.5,67.1,10.3,6.0,1000.6,1
15.1,76.1,19.8,6.7,1019.9,0
34.5,43.1,29.6,7.2,1002.4,1
29.0,36.6,22.4,4.1,1007.1,1
32.8,83.6,28.9,5.0,1018.6,0
28.6,45.8,27.4,5.7,1015.4,0
17.7,68.0,19.6,3.8,1005.2,1
22.1,69.8,23.5,8.7,1003.8,0
23.0,56.2,16.5,6.9,1012.5,0
22.8,74.8,25.8,9.3,1019.6,0
21.2,48.4,11.9,7.4,1013.8,0
34.5,71.5,9.0,5.9,1016.7,0
24.3,67.4,15.4,9.5,1016.8,0
21.4,34.7,8.3,4.3,1018.2,0
27.5,44.7,8.6,0.6,1007.2,1
33.4,51.6,24.1,9.1,1014.4,0
21.0,38.2,19.1,0.6,1014.4,0
27.9,55.5,22.8,6.2,1015.2,0
34.6,35.0,11.7,2.9,1004.6,0
26.6,59.0,20.5,3.5,1012.8,0
28.3,31.6,19.6,8.4,1013.3,0
30.5,52.8,26.7,1.9,1000.4,0
22.5,58.6,8.7,5.4,1016.6,1
26.6,48.2,8.8,6.6,1019.0,0
30.2,84.5,29.5,7.8,1012.0,0
32.9,42.2,15.8,4.1,1003.1,0
24.3,63.5,22.2,4.2,1016.6,0
31.5,52.1,17.7,3.5,1011.6,0
26.7,70.1,26.7,4.0,1010.6,0
30.0,68.0,21.5,8.1,1013.9,0
27.2,40.3,27.0,2.1,1002.4,0
25.2,84.4,29.4,4.4,1008.7,1
18.4,30.7,17.0,9.7,1018.5,0
19.7,49.3,11.4,6.6,1013.5,1
18.8,81.1,29.8,6.3,1000.7,0
33.1,72.0,16.9,5.0,1015.1,0
20.1,83.3,19.3,9.6,1004.3,0
19.6,62.8,19.7,4.9,1002.9,0
15.6,62.2,29.0,10.0,1001.2,0
34.4,77.2,5.1,3.4,1010.2,0
20.5,82.3,8.1,2.7,1010.5,0
28.7,45.4,15.2,3.1,1014.6,0
28.3,54.2,16.3,8.9,1005.6,0
20.3,47.1,6.0,5.4,1013.8,0
31.2,65.9,13.2,9.0,1009.8,0
30.1,87.8,24.5,7.6,1009.0,0
16.8,58.5,10.1,4.2,1003.9,0
27.3,67.3,28.8,3.7,1005.5,0
31.9,48.7,13.5,2.4,1017.8,0
32.3,58.2,19.4,7.5,1008.2,0
22.1,55.7,5.3,9.1,1016.3,0
28.8,55.7,13.1,5.8,1003.8,0
29.7,70.6,8.5,7.2,1017.4,0
28.4,32.1,24.4,2.2,1006.5,0
28.3,44.4,11.9,0.3,1011.1,1
20.2,45.8,11.6,5.8,1002.8,0
31.5,52.4,29.7,8.7,1015.9,0
35.0,56.3,27.4,2.6,1017.3,0
22.3,60.5,10.3,1.8,1000.8,1
31.2,40.2,24.4,6.5,1013.1,0
17.3,65.2,25.5,5.7,1006.5,0
32.7,77.1,22.5,1.9,1005.8,1
26.0,35.0,10.0,9.0,1017.9,0
16.2,56.7,13.0,3.6,1015.6,1
26.7,87.2,7.0,2.4,1014.9,0
30.2,81.2,16.3,7.4,1013.0,0
15.8,50.1,27.0,6.0,1009.4,0
19.6,55.4,13.5,7.9,1014.5,1
16.3,72.5,8.0,1.6,1015.2,0
25.5,78.9,8.9,3.6,1006.6,0
33.6,40.4,11.2,5.8,1003.0,1
25.8,56.8,12.3,5.6,1016.4,0
34.7,74.5,22.8,9.6,1009.1,1
24.7,52.3,27.6,9.1,1018.9,0
27.3,54.6,15.1,1.7,1002.1,0
24.1,55.3,11.2,7.5,1007.7,0
19.4,39.0,9.6,5.7,1003.8,0
33.2,42.9,23.6,6.8,1001.6,1
16.6,45.6,10.0,0.1,1004.0,0
15.2,54.7,10.6,2.6,1016.8,1
25.9,85.6,29.2,1.5,1008.6,0
29.9,85.3,24.7,7.7,1018.2,0
29.7,47.7,12.5,1.2,1015.7,0
26.1,77.6,28.7,8.7,1000.1,1
25.0,56.1,27.1,6.5,1016.0,1
22.2,62.9,18.1,9.5,1015.1,1
26.5,53.0,21.9,4.7,1017.9,0
22.9,75.7,11.4,3.9,1007.5,1
18.6,34.2,11.4,5.8,1015.7,1
24.8,57.0,23.5,8.9,1009.0,0
24.6,72.2,19.5,4.3,1016.6,0
17.8,48.9,18.7,9.9,1012.3,0
31.5,30.3,9.4,4.8,1002.9,0
19.0,59.7,19.8,9.9,1012.4,0
18.1,64.4,23.5,2.8,1009.0,0
17.8,83.3,17.3,3.0,1005.0,0
18.1,73.5,8.3,10.0,1017.5,0
30.7,63.1,17.6,4.1,1007.6,1
24.3,52.5,5.6,3.7,1019.9,1
22.6,53.0,24.9,9.3,1011.9,1
22.3,33.8,6.1,7.0,1004.0,0
33.9,35.8,14.1,8.2,1001.5,0
22.2,82.5,7.2,9.6,1016.2,0
18.1,49.2,19.5,6.6,1005.9,0
32.3,76.1,14.7,5.2,1012.8,0
34.0,36.3,9.4,3.2,1002.9,0
27.0,35.1,25.9,8.3,1010.4,0
23.3,33.2,24.4,1.7,1017.0,0
30.6,36.1,22.8,5.9,1001.0,0
21.1,34.3,12.5,1.1,1007.3,1
34.7,62.6,18.5,1.5,1015.1,0
26.7,47.7,24.8,1.1,1011.3,0
21.9,55.5,13.0,0.0,1007.7,0
26.2,39.2,16.0,1.9,1016.4,1
26.7,45.5,6.6,3.5,1008.1,0
20.1,31.9,6.8,8.1,1003.7,0
18.3,43.5,25.6,8.1,1006.1,0
19.5,61.8,20.8,4.0,1006.8,0
24.5,65.7,28.0,7.0,1001.4,0
31.1,60.1,15.7,2.7,1011.9,0
32.8,78.3,20.4,3.3,1010.4,0
31.0,48.0,14.8,8.9,1013.3,0
26.3,81.0,22.4,9.4,1012.7,0
16.7,86.3,25.1,6.8,1014.4,1
22.0,44.4,24.1,5.6,1014.3,0
23.0,70.2,5.9,2.6,1002.3,0
16.7,77.7,25.9,7.3,1012.7,0
23.0,50.6,28.3,4.4,1009.3,0
15.7,48.7,16.7,5.6,1010.9,0
16.4,31.8,14.7,9.8,1005.9,0
23.0,73.9,29.0,6.1,1009.3,0
31.5,60.8,12.0,8.5,1005.8,0
23.2,51.1,12.6,8.3,1017.3,0
20.8,66.0,10.1,3.8,1007.5,1
34.2,41.2,6.4,6.6,1013.7,1
31.0,68.3,7.3,8.3,1016.9,1
26.5,77.7,13.0,3.1,1005.0,0
23.2,77.0,26.7,0.2,1018.5,0
19.0,32.9,11.7,4.5,1019.0,0
16.7,43.1,17.9,7.4,1016.0,1
21.6,42.0,23.9,1.4,1010.1,0
31.1,88.6,7.6,4.7,1000.7,0
22.0,51.0,20.4,0.1,1018.2,0
27.9,36.8,6.6,3.1,1005.2,1
34.8,75.9,29.5,6.1,1009.2,0
33.6,51.7,17.8,1.8,1007.0,1
23.5,85.3,25.3,1.3,1007.7,0
34.5,58.2,25.4,0.9,1010.9,1
28.6,86.0,7.0,0.4,1016.9,0
15.9,42.7,11.8,5.3,1003.8,0
28.4,36.5,5.8,5.4,1016.8,0
21.9,38.5,14.4,0.8,1017.9,1
21.1,75.2,9.1,9.2,1006.8,0
24.2,84.9,15.0,8.5,1004.8,1
23.4,59.3,15.2,3.4,1004.0,0
17.9,42.2,9.6,9.2,1013.8,0
19.9,64.4,17.3,4.0,1009.2,0
31.9,54.1,28.5,6.1,1004.1,0
19.7,33.9,13.4,7.6,1000.7,0
21.1,63.0,22.0,6.1,1005.4,0
25.1,37.2,11.0,7.0,1004.0,0
18.6,79.1,16.4,5.7,1013.1,0
18.2,51.5,6.7,0.2,1006.8,0
26.3,76.6,28.1,2.7,1015.6,0
16.1,49.9,14.5,1.3,1017.0,1
32.6,45.6,13.9,9.7,1012.4,1
18.4,48.6,16.0,6.9,1020.0,0
33.1,53.2,29.9,0.2,1013.6,1
19.9,80.0,17.9,5.0,1019.4,0
27.0,59.0,24.8,0.5,1010.8,1
30.3,83.1,21.8,5.8,1005.8,1
23.7,51.5,19.2,2.5,1017.4,1
28.9,89.5,20.6,1.9,1013.8,1
33.3,41.0,21.0,9.6,1004.9,1
19.1,88.3,6.3,3.7,1003.7,1
26.9,77.2,9.7,4.8,1017.7,0
33.2,73.8,24.5,6.8,1018.7,1
15.9,36.0,26.8,1.9,1010.4,0
33.3,85.8,14.7,8.7,1016.4,0
26.4,69.6,22.6,6.6,1006.9,0
15.5,72.0,25.3,4.4,1003.9,0
30.6,87.4,23.7,5.0,1015.1,0
34.1,60.6,8.4,5.3,1006.4,0
25.1,69.1,20.5,2.4,1010.3,0
33.9,73.4,29.3,0.5,1010.4,0
20.6,37.5,12.2,7.6,1015.6,0
32.8,63.0,21.2,1.7,1000.2,1
30.9,86.0,8.7,9.2,1001.2,1
30.3,30.1,10.9,0.4,1007.2,1
16.3,54.9,13.2,1.0,1001.6,1
30.2,51.3,29.2,1.8,1004.2,0
31.2,55.8,16.2,2.5,1012.9,0
33.9,32.0,21.6,4.1,1013.7,0
15.9,37.5,21.0,7.1,1006.4,0
34.0,58.8,5.6,9.4,1012.8,0
24.2,63.2,15.7,4.0,1005.8,0
15.8,82.8,23.2,5.3,1005.8,0
27.0,62.3,5.1,6.4,1002.4,0
17.1,60.9,17.9,6.4,1008.8,0
33.5,74.7,10.3,5.5,1003.0,1
18.2,36.9,10.3,9.3,1014.7,0
29.4,82.5,9.2,2.1,1015.0,0
30.3,50.4,21.5,8.6,1014.2,0
32.0,65.7,29.9,9.3,1006.7,0
28.1,60.0,5.2,3.0,1007.1,1
18.7,83.4,18.3,4.5,1011.3,1
33.3,67.8,26.5,2.8,1008.8,0
27.6,73.4,19.0,1.3,1002.7,0
18.1,57.9,19.8,0.1,1010.8,1
32.7,47.1,8.3,7.6,1009.9,0
17.4,43.6,21.0,7.1,1015.6,1
18.8,86.5,14.9,8.9,1007.6,0
23.1,71.1,6.4,5.2,1000.8,0
22.5,86.0,21.8,7.0,1000.6,0
18.4,79.6,27.5,7.0,1012.5,0
34.3,75.6,20.2,4.2,1017.4,0
20.2,87.2,7.7,5.1,1019.5,1
29.0,77.7,15.0,4.9,1013.6,0
22.6,31.3,10.2,1.1,1017.2,0
16.0,63.0,8.5,0.1,1005.0,0
20.8,51.7,19.8,6.9,1006.2,0
30.8,37.9,8.8,8.1,1017.7,0
17.0,35.4,8.5,9.6,1006.9,0
24.3,57.5,9.8,7.2,1001.6,0
19.5,53.6,26.2,0.7,1012.3,1
21.9,38.1,6.4,7.2,1006.7,0
20.0,46.9,20.9,1.9,1016.3,1
34.2,70.2,24.1,8.3,1002.0,0
24.7,80.3,13.7,1.7,1017.2,0
24.8,36.1,7.8,0.6,1007.4,0
19.2,51.5,14.7,8.4,1005.3,0
31.7,40.3,13.9,8.7,1008.5,0
31.9,35.1,15.7,1.4,1004.5,1
27.6,65.8,7.3,6.5,1002.5,1
27.0,71.7,29.6,8.6,1008.3,0
21.0,71.7,27.9,5.7,1012.7,0
29.6,50.0,6.2,9.5,1000.9,1
26.3,67.1,11.7,7.2,1000.5,0
28.7,35.1,9.8,4.6,1009.2,0
32.9,67.2,11.5,0.1,1017.1,0
21.5,70.0,10.9,2.4,1006.9,0
20.0,87.9,16.0,7.0,1009.5,1
18.7,87.3,7.7,3.6,1007.1,0
16.5,79.4,12.0,5.9,1014.8,1
20.7,38.3,5.2,6.2,1011.8,0
25.6,82.7,28.6,0.6,1013.5,1
34.7,55.1,19.3,5.9,1013.4,0
31.7,67.2,28.6,5.8,1017.3,0
33.4,75.0,15.5,4.0,1002.9,0
19.5,78.0,8.0,0.3,1000.8,0
19.3,81.9,9.0,5.3,1013.6,0
27.3,31.0,24.3,7.8,1011.7,0
33.1,74.0,28.6,3.4,1003.5,0
15.1,74.6,10.9,6.0,1006.0,0
31.1,48.4,23.2,1.1,1011.0,0
17.9,49.0,18.9,0.3,1010.1,0
30.9,58.8,15.5,7.7,1010.8,1
32.0,73.5,11.1,0.4,1003.1,0
15.5,33.4,13.3,6.5,1004.3,1
31.9,31.4,13.3,3.1,1015.2,0
24.2,81.7,15.1,2.5,1017.6,0
15.8,53.3,21.2,5.1,1013.6,0
23.3,55.1,26.6,9.9,1005.3,0
22.5,47.2,28.8,1.3,1014.7,0
16.6,54.6,17.9,1.5,1000.4,1
18.4,76.1,11.8,9.8,1002.0,0
34.7,44.1,13.6,8.0,1016.1,0
33.0,78.8,28.9,3.2,1014.1,0
22.9,35.2,15.5,6.1,1006.0,0
19.4,73.4,24.6,2.1,1009.1,0
31.3,41.9,9.9,5.0,1008.6,0
18.3,47.1,13.3,5.5,1017.9,0
25.8,78.6,23.5,3.8,1009.1,1
30.6,88.0,11.5,5.7,1013.0,0
27.0,54.8,21.6,4.2,1002.1,0
17.6,72.4,26.8,2.7,1001.5,1
21.9,70.3,28.3,5.0,1005.1,1
27.5,62.6,21.1,6.5,1002.9,0
20.7,40.6,14.2,7.8,1010.5,0
27.2,47.5,28.9,2.9,1000.9,0
28.5,89.6,8.8,4.7,1001.8,1
19.8,36.3,15.9,0.9,1004.9,0
16.1,71.2,13.9,9.2,1000.4,0
20.2,75.8,16.6,4.4,1016.3,1
17.6,54.5,23.5,5.3,1009.0,0
26.7,66.6,16.0,3.5,1016.3,0
24.6,51.9,11.9,8.3,1007.5,0
32.5,76.1,29.6,3.2,1015.1,0
18.3,62.1,14.6,3.0,1019.8,0
21.6,69.2,7.6,8.6,1006.9,0
31.1,65.9,18.9,1.0,1005.3,0
26.3,86.4,24.1,3.2,1007.0,0
15.4,58.3,18.7,3.3,1004.6,0
32.6,30.4,7.2,5.5,1005.6,0
17.9,73.4,29.5,0.1,1014.3,0
28.2,74.4,18.3,6.8,1011.0,0
19.9,46.2,13.0,0.5,1014.8,0
30.3,67.6,25.0,3.1,1016.1,1
16.6,40.8,12.0,5.5,1010.7,1
33.6,64.2,27.8,6.5,1001.5,0
23.4,57.5,29.2,0.5,1018.6,1
22.9,64.1,5.4,0.4,1005.2,1
31.9,64.1,19.2,1.1,1003.0,0
20.4,36.9,21.6,0.5,1010.9,0
28.1,50.6,28.7,2.8,1003.4,1
25.3,40.8,15.3,3.0,1018.0,1
25.9,89.2,17.8,4.7,1017.6,0
25.0,35.1,28.1,1.5,1009.7,0
19.8,50.4,16.3,8.0,1016.2,0
16.3,57.5,10.8,1.0,1001.5,1
16.8,75.4,20.9,8.6,1004.5,0
32.7,86.9,25.1,8.2,1001.6,0
27.0,43.2,20.5,0.6,1000.8,1
24.7,38.6,17.4,3.8,1003.1,0
