Input_Sequence,Target_Value
"-0.774165712482463,-0.7415286648500068,-0.7070344700724025,-0.6707695183303566,-0.6328246346381797,-0.5932948513739338,-0.5522791702723022,-0.5098803144762664,-0.4662044712685729,-0.4213610261273158",-0.37546228877168786
"-0.7415286648500068,-0.7070344700724025,-0.6707695183303566,-0.6328246346381797,-0.5932948513739338,-0.5522791702723022,-0.5098803144762664,-0.4662044712685729,-0.4213610261273158,-0.37546228877168786",-0.3286232118840149
"-0.7070344700724025,-0.6707695183303566,-0.6328246346381797,-0.5932948513739338,-0.5522791702723022,-0.5098803144762664,-0.4662044712685729,-0.4213610261273158,-0.37546228877168786,-0.3286232118840149",-0.28096110321252915
"-0.6707695183303566,-0.6328246346381797,-0.5932948513739338,-0.5522791702723022,-0.5098803144762664,-0.4662044712685729,-0.4213610261273158,-0.37546228877168786,-0.3286232118840149,-0.28096110321252915",-0.2325953317759171
"-0.6328246346381797,-0.5932948513739338,-0.5522791702723022,-0.5098803144762664,-0.4662044712685729,-0.4213610261273158,-0.37546228877168786,-0.3286232118840149,-0.28096110321252915,-0.2325953317759171",-0.18364702890544632
"-0.5932948513739338,-0.5522791702723022,-0.5098803144762664,-0.4662044712685729,-0.4213610261273158,-0.37546228877168786,-0.3286232118840149,-0.28096110321252915,-0.2325953317759171,-0.18364702890544632",-0.13423878487340812
"-0.5522791702723022,-0.5098803144762664,-0.4662044712685729,-0.4213610261273158,-0.37546228877168786,-0.3286232118840149,-0.28096110321252915,-0.2325953317759171,-0.18364702890544632,-0.13423878487340812",-0.08449434186766441
"-0.5098803144762664,-0.4662044712685729,-0.4213610261273158,-0.37546228877168786,-0.3286232118840149,-0.28096110321252915,-0.2325953317759171,-0.18364702890544632,-0.13423878487340812,-0.08449434186766441",-0.03453828408123998
"-0.4662044712685729,-0.4213610261273158,-0.37546228877168786,-0.3286232118840149,-0.28096110321252915,-0.2325953317759171,-0.18364702890544632,-0.13423878487340812,-0.08449434186766441,-0.03453828408123998",0.015504274306874285
"-0.4213610261273158,-0.37546228877168786,-0.3286232118840149,-0.28096110321252915,-0.2325953317759171,-0.18364702890544632,-0.13423878487340812,-0.08449434186766441,-0.03453828408123998,0.015504274306874285",0.06550800247825994
"-0.37546228877168786,-0.3286232118840149,-0.28096110321252915,-0.2325953317759171,-0.18364702890544632,-0.13423878487340812,-0.08449434186766441,-0.03453828408123998,0.015504274306874285,0.06550800247825994",0.11534766686417958
"-0.3286232118840149,-0.28096110321252915,-0.2325953317759171,-0.18364702890544632,-0.13423878487340812,-0.08449434186766441,-0.03453828408123998,0.015504274306874285,0.06550800247825994,0.11534766686417958",0.16489844479112514
"-0.28096110321252915,-0.2325953317759171,-0.18364702890544632,-0.13423878487340812,-0.08449434186766441,-0.03453828408123998,0.015504274306874285,0.06550800247825994,0.11534766686417958,0.16489844479112514",0.21403623709728536
"-0.2325953317759171,-0.18364702890544632,-0.13423878487340812,-0.08449434186766441,-0.03453828408123998,0.015504274306874285,0.06550800247825994,0.11534766686417958,0.16489844479112514,0.21403623709728536",0.2626379789369895
"-0.18364702890544632,-0.13423878487340812,-0.08449434186766441,-0.03453828408123998,0.015504274306874285,0.06550800247825994,0.11534766686417958,0.16489844479112514,0.21403623709728536,0.2626379789369895",0.31058194799472166
"-0.13423878487340812,-0.08449434186766441,-0.03453828408123998,0.015504274306874285,0.06550800247825994,0.11534766686417958,0.16489844479112514,0.21403623709728536,0.2626379789369895,0.31058194799472166",0.35774806933678993
"-0.08449434186766441,-0.03453828408123998,0.015504274306874285,0.06550800247825994,0.11534766686417958,0.16489844479112514,0.21403623709728536,0.2626379789369895,0.31058194799472166,0.35774806933678993",0.404018216137152
"-0.03453828408123998,0.015504274306874285,0.06550800247825994,0.11534766686417958,0.16489844479112514,0.21403623709728536,0.2626379789369895,0.31058194799472166,0.35774806933678993,0.404018216137152",0.4492765055242356
"0.015504274306874285,0.06550800247825994,0.11534766686417958,0.16489844479112514,0.21403623709728536,0.2626379789369895,0.31058194799472166,0.35774806933678993,0.404018216137152,0.4492765055242356",0.4934095888078098
"0.06550800247825994,0.11534766686417958,0.16489844479112514,0.21403623709728536,0.2626379789369895,0.31058194799472166,0.35774806933678993,0.404018216137152,0.4492765055242356,0.4934095888078098",0.5363069353590374
"0.11534766686417958,0.16489844479112514,0.21403623709728536,0.2626379789369895,0.31058194799472166,0.35774806933678993,0.404018216137152,0.4492765055242356,0.4934095888078098,0.5363069353590374",0.5778611094327363
"0.16489844479112514,0.21403623709728536,0.2626379789369895,0.31058194799472166,0.35774806933678993,0.404018216137152,0.4492765055242356,0.4934095888078098,0.5363069353590374,0.5778611094327363",0.6179680392385494
"0.21403623709728536,0.2626379789369895,0.31058194799472166,0.35774806933678993,0.404018216137152,0.4492765055242356,0.4934095888078098,0.5363069353590374,0.5778611094327363,0.6179680392385494",0.6565272775871582
"0.2626379789369895,0.31058194799472166,0.35774806933678993,0.404018216137152,0.4492765055242356,0.4934095888078098,0.5363069353590374,0.5778611094327363,0.6179680392385494,0.6565272775871582",0.6934422534586943
"0.31058194799472166,0.35774806933678993,0.404018216137152,0.4492765055242356,0.4934095888078098,0.5363069353590374,0.5778611094327363,0.6179680392385494,0.6565272775871582,0.6934422534586943",0.7286205138634149
"0.35774806933678993,0.404018216137152,0.4492765055242356,0.4934095888078098,0.5363069353590374,0.5778611094327363,0.6179680392385494,0.6565272775871582,0.6934422534586943,0.7286205138634149",0.7619739553887532
"0.404018216137152,0.4492765055242356,0.4934095888078098,0.5363069353590374,0.5778611094327363,0.6179680392385494,0.6565272775871582,0.6934422534586943,0.7286205138634149,0.7619739553887532",0.7934190448530015
"0.4492765055242356,0.4934095888078098,0.5363069353590374,0.5778611094327363,0.6179680392385494,0.6565272775871582,0.6934422534586943,0.7286205138634149,0.7619739553887532,0.7934190448530015",0.8228770285128422
"0.4934095888078098,0.5363069353590374,0.5778611094327363,0.6179680392385494,0.6565272775871582,0.6934422534586943,0.7286205138634149,0.7619739553887532,0.7934190448530015,0.8228770285128422",0.8502741293009239
"0.5363069353590374,0.5778611094327363,0.6179680392385494,0.6565272775871582,0.6934422534586943,0.7286205138634149,0.7619739553887532,0.7934190448530015,0.8228770285128422,0.8502741293009239",0.87554173159936
"0.5778611094327363,0.6179680392385494,0.6565272775871582,0.6934422534586943,0.7286205138634149,0.7619739553887532,0.7934190448530015,0.8228770285128422,0.8502741293009239,0.87554173159936",0.8986165530865187
"0.6179680392385494,0.6565272775871582,0.6934422534586943,0.7286205138634149,0.7619739553887532,0.7934190448530015,0.8228770285128422,0.8502741293009239,0.87554173159936,0.8986165530865187",0.9194408032265977
"0.6565272775871582,0.6934422534586943,0.7286205138634149,0.7619739553887532,0.7934190448530015,0.8228770285128422,0.8502741293009239,0.87554173159936,0.8986165530865187,0.9194408032265977",0.9379623280051586
"0.6934422534586943,0.7286205138634149,0.7619739553887532,0.7934190448530015,0.8228770285128422,0.8502741293009239,0.87554173159936,0.8986165530865187,0.9194408032265977,0.9379623280051586",0.9541347405480307
"0.7286205138634149,0.7619739553887532,0.7934190448530015,0.8228770285128422,0.8502741293009239,0.87554173159936,0.8986165530865187,0.9194408032265977,0.9379623280051586,0.9541347405480307",0.9679175372965463
"0.7619739553887532,0.7934190448530015,0.8228770285128422,0.8502741293009239,0.87554173159936,0.8986165530865187,0.9194408032265977,0.9379623280051586,0.9541347405480307,0.9679175372965463",0.9792761994480615
"0.7934190448530015,0.8228770285128422,0.8502741293009239,0.87554173159936,0.8986165530865187,0.9194408032265977,0.9379623280051586,0.9541347405480307,0.9679175372965463,0.9792761994480615",0.9881822794077837
"0.8228770285128422,0.8502741293009239,0.87554173159936,0.8986165530865187,0.9194408032265977,0.9379623280051586,0.9541347405480307,0.9679175372965463,0.9792761994480615,0.9881822794077837",0.9946134720353215
"0.8502741293009239,0.87554173159936,0.8986165530865187,0.9194408032265977,0.9379623280051586,0.9541347405480307,0.9679175372965463,0.9792761994480615,0.9881822794077837,0.9946134720353215",0.9985536705075769
"0.87554173159936,0.8986165530865187,0.9194408032265977,0.9379623280051586,0.9541347405480307,0.9679175372965463,0.9792761994480615,0.9881822794077837,0.9946134720353215,0.9985536705075769",0.999993006658029
"0.8986165530865187,0.9194408032265977,0.9379623280051586,0.9541347405480307,0.9679175372965463,0.9792761994480615,0.9881822794077837,0.9946134720353215,0.9985536705075769,0.999993006658029",0.9989278756914095
"0.9194408032265977,0.9379623280051586,0.9541347405480307,0.9679175372965463,0.9792761994480615,0.9881822794077837,0.9946134720353215,0.9985536705075769,0.999993006658029,0.9989278756914095",0.9953609452118554
"0.9379623280051586,0.9541347405480307,0.9679175372965463,0.9792761994480615,0.9881822794077837,0.9946134720353215,0.9985536705075769,0.999993006658029,0.9989278756914095,0.9953609452118554",0.9893011485419341
"0.9541347405480307,0.9679175372965463,0.9792761994480615,0.9881822794077837,0.9946134720353215,0.9985536705075769,0.999993006658029,0.9989278756914095,0.9953609452118554,0.9893011485419341",0.9807636623492793
"0.9679175372965463,0.9792761994480615,0.9881822794077837,0.9946134720353215,0.9985536705075769,0.999993006658029,0.9989278756914095,0.9953609452118554,0.9893011485419341,0.9807636623492793",0.9697698686368519
"0.9792761994480615,0.9881822794077837,0.9946134720353215,0.9985536705075769,0.999993006658029,0.9989278756914095,0.9953609452118554,0.9893011485419341,0.9807636623492793,0.9697698686368519",0.956347301192053
"0.9881822794077837,0.9946134720353215,0.9985536705075769,0.999993006658029,0.9989278756914095,0.9953609452118554,0.9893011485419341,0.9807636623492793,0.9697698686368519,0.956347301192053",0.9405295766287635
"0.9946134720353215,0.9985536705075769,0.999993006658029,0.9989278756914095,0.9953609452118554,0.9893011485419341,0.9807636623492793,0.9697698686368519,0.956347301192053,0.9405295766287635",0.9223563101950663
"0.9985536705075769,0.999993006658029,0.9989278756914095,0.9953609452118554,0.9893011485419341,0.9807636623492793,0.9697698686368519,0.956347301192053,0.9405295766287635,0.9223563101950663",0.901873016557449
"0.999993006658029,0.9989278756914095,0.9953609452118554,0.9893011485419341,0.9807636623492793,0.9697698686368519,0.956347301192053,0.9405295766287635,0.9223563101950663,0.901873016557449",0.8791309958100414
"0.9989278756914095,0.9953609452118554,0.9893011485419341,0.9807636623492793,0.9697698686368519,0.956347301192053,0.9405295766287635,0.9223563101950663,0.901873016557449,0.8791309958100414",0.8541872049942945
"0.9953609452118554,0.9893011485419341,0.9807636623492793,0.9697698686368519,0.956347301192053,0.9405295766287635,0.9223563101950663,0.901873016557449,0.8791309958100414,0.8541872049942945",0.8271041154509721
"0.9893011485419341,0.9807636623492793,0.9697698686368519,0.956347301192053,0.9405295766287635,0.9223563101950663,0.901873016557449,0.8791309958100414,0.8541872049942945,0.8271041154509721",0.797949556361609
"0.9807636623492793,0.9697698686368519,0.956347301192053,0.9405295766287635,0.9223563101950663,0.901873016557449,0.8791309958100414,0.8541872049942945,0.8271041154509721,0.797949556361609",0.7667965448713996
"0.9697698686368519,0.956347301192053,0.9405295766287635,0.9223563101950663,0.901873016557449,0.8791309958100414,0.8541872049942945,0.8271041154509721,0.797949556361609,0.7667965448713996",0.7337231032188462
"0.956347301192053,0.9405295766287635,0.9223563101950663,0.901873016557449,0.8791309958100414,0.8541872049942945,0.8271041154509721,0.797949556361609,0.7667965448713996,0.7337231032188462",0.6988120633302972
"0.9405295766287635,0.9223563101950663,0.901873016557449,0.8791309958100414,0.8541872049942945,0.8271041154509721,0.797949556361609,0.7667965448713996,0.7337231032188462,0.6988120633302972",0.6621508593686236
"0.9223563101950663,0.901873016557449,0.8791309958100414,0.8541872049942945,0.8271041154509721,0.797949556361609,0.7667965448713996,0.7337231032188462,0.6988120633302972,0.6621508593686236",0.6238313087557404
"0.901873016557449,0.8791309958100414,0.8541872049942945,0.8271041154509721,0.797949556361609,0.7667965448713996,0.7337231032188462,0.6988120633302972,0.6621508593686236,0.6238313087557404",0.5839493822172441
"0.8791309958100414,0.8541872049942945,0.8271041154509721,0.797949556361609,0.7667965448713996,0.7337231032188462,0.6988120633302972,0.6621508593686236,0.6238313087557404,0.5839493822172441",0.5426049634252476
"0.8541872049942945,0.8271041154509721,0.797949556361609,0.7667965448713996,0.7337231032188462,0.6988120633302972,0.6621508593686236,0.6238313087557404,0.5839493822172441,0.5426049634252476",0.499901598841214
"0.8271041154509721,0.797949556361609,0.7667965448713996,0.7337231032188462,0.6988120633302972,0.6621508593686236,0.6238313087557404,0.5839493822172441,0.5426049634252476,0.499901598841214",0.4559462383854819
"0.797949556361609,0.7667965448713996,0.7337231032188462,0.6988120633302972,0.6621508593686236,0.6238313087557404,0.5839493822172441,0.5426049634252476,0.499901598841214,0.4559462383854819",0.4108489675827849
"0.7667965448713996,0.7337231032188462,0.6988120633302972,0.6621508593686236,0.6238313087557404,0.5839493822172441,0.5426049634252476,0.499901598841214,0.4559462383854819,0.4108489675827849",0.36472273185479026
"0.7337231032188462,0.6988120633302972,0.6621508593686236,0.6238313087557404,0.5839493822172441,0.5426049634252476,0.499901598841214,0.4559462383854819,0.4108489675827849,0.36472273185479026",0.31768305365000765
"0.6988120633302972,0.6621508593686236,0.6238313087557404,0.5839493822172441,0.5426049634252476,0.499901598841214,0.4559462383854819,0.4108489675827849,0.36472273185479026,0.31768305365000765",0.26984774311957205
"0.6621508593686236,0.6238313087557404,0.5839493822172441,0.5426049634252476,0.499901598841214,0.4559462383854819,0.4108489675827849,0.36472273185479026,0.31768305365000765,0.26984774311957205",0.22133660306357728
"0.6238313087557404,0.5839493822172441,0.5426049634252476,0.499901598841214,0.4559462383854819,0.4108489675827849,0.36472273185479026,0.31768305365000765,0.26984774311957205,0.22133660306357728",0.17227112888675042
"0.5839493822172441,0.5426049634252476,0.499901598841214,0.4559462383854819,0.4108489675827849,0.36472273185479026,0.31768305365000765,0.26984774311957205,0.22133660306357728,0.17227112888675042",0.1227742043151327
"0.5426049634252476,0.499901598841214,0.4559462383854819,0.4108489675827849,0.36472273185479026,0.31768305365000765,0.26984774311957205,0.22133660306357728,0.17227112888675042,0.1227742043151327",0.07296979363562055
"0.499901598841214,0.4559462383854819,0.4108489675827849,0.36472273185479026,0.31768305365000765,0.26984774311957205,0.22133660306357728,0.17227112888675042,0.1227742043151327,0.07296979363562055",0.02298263122937022
"0.4559462383854819,0.4108489675827849,0.36472273185479026,0.31768305365000765,0.26984774311957205,0.22133660306357728,0.17227112888675042,0.1227742043151327,0.07296979363562055,0.02298263122937022",-0.02706209082359923
"0.4108489675827849,0.36472273185479026,0.31768305365000765,0.26984774311957205,0.22133660306357728,0.17227112888675042,0.1227742043151327,0.07296979363562055,0.02298263122937022,-0.02706209082359923",-0.0770390362859898
"0.36472273185479026,0.31768305365000765,0.26984774311957205,0.22133660306357728,0.17227112888675042,0.1227742043151327,0.07296979363562055,0.02298263122937022,-0.02706209082359923,-0.0770390362859898",-0.12682303866596134
"0.31768305365000765,0.26984774311957205,0.22133660306357728,0.17227112888675042,0.1227742043151327,0.07296979363562055,0.02298263122937022,-0.02706209082359923,-0.0770390362859898,-0.12682303866596134",-0.1762894146946301
